ukhoId,ukhoName,ukhoLocation,gmaAddress,gmaLatitude,gmaLongitude,gmaCity,gmaCountry,gmaStatus
3635,Lagos Bar,Nigeria,"Travessa de Sra. de Graça, 2, 8600-639 Lagos, Portugal",37.10134,-8.671626,Lagos,Portugal,done
5379A,Labuan Amuk,Bali,"Jalan Raya Ulakan-Karangasem, Antiga, Manggis, Antiga, Karangasem, Kabupaten Karangasem, Bali 80871, Indonesia",-8.511596299999999,115.5018834,,Indonesia,done
6263,Lagrange Bay,Australia North Coast,"Lagrange St, Palm Bay, FL 32908, USA",27.9216506,-80.6844439,Palm Bay,United States,done
4842,Labuan Bangkai,Sumatera South West Coast,,,,,,not_found
2183,Laguna,Brazil,"Laguna Beach, CA, USA",33.5422475,-117.7831104,Laguna Beach,United States,done
4790,Labuan Bilik,Sumatera North East Coast,"Labuhan Bilik, Central Panai, Labuhan Batu Regency, North Sumatra, Indonesia",2.5282132,100.2712297,,Indonesia,done
5107,Lahad Datu,Sabah,"Lahad Datu, Sabah, Malaysia",5.024206,118.3307461,Lahad Datu,Malaysia,done
5446,Labuha,The Molucca Islands,"Labuha, Bacan, Kabupaten Halmahera Selatan, Maluku Utara, Indonesia",-0.6276425999999999,127.4801857,Labuha,Indonesia,done
6628,Lahaina,Hawaiian Islands,"Lahaina, HI, USA",20.8783333,-156.6825,Lahaina,United States,done
5346,Labuhan,Jawa North Coast,"Labuhan, Brondong, Lamongan Regency, East Java, Indonesia",-6.878575,112.2234989,,Indonesia,done
5086,Lahatlahat Island,Sulu Archipelago,"Lahat-lahat Island, Bayan ng Hadji Panglima Tahil, Philippines",6.1728393,120.9510607,Bayan ng Hadji Panglima Tahil,Philippines,done
5117,Labuk Bay,Sabah,"Off Jalan Labuk, 90000 Sandakan, Sabah, Malaysia",5.9240561,117.8146388,Sandakan,Malaysia,done
6639,Laie Bay,Hawaiian Islands,"55-639 Kamehameha Hwy, Laie, HI 96762, USA",21.6514825,-157.9265677,Laie,United States,done
3250,Lac Aux Feuilles,Labrador,"Lac aux Feuilles, Rivière-Koksoak, QC, Canada",58.7870667,-69.74217490000001,,Canada,done
5445,Laiwui,The Molucca Islands,"Laiwui, Obi, South Halmahera Regency, North Maluku, Indonesia",-1.2476345,127.5800918,,Indonesia,done
6306,Lacrosse Island,Australia North Coast,"Lacrosse Island, Western Australia, Australia",-14.7502527,128.3139375,,Australia,done
7353A,Laizhou Gang,China,"Laizhou, Yantai, Shandong, China",37.41146,119.959175,Yantai,China,done
6109,Lady Barron Harbour,Tasmania,,,,,,not_found
3460,Lajes (Flores),Azores,"Lajes Das Flores, Portugal",39.3782624,-31.1781975,Lajes Das Flores,Portugal,done
5979,Lady Elliot Island,Australia East Coast,"Lady Elliot Island, Queensland 4805, Australia",-24.1128797,152.7140185,,Australia,done
9134,Lake Buntzen,Canada,"Buntzen Lake, Anmore, BC, Canada",49.3506255,-122.8598586,Anmore,Canada,done
5978,Lady Musgrave Island,Australia East Coast,"Lady Musgrave Island, Queensland 4805, Australia",-23.9073276,152.3924561,,Australia,done
2593A,Lake Charles,United States,"Lake Charles, LA, USA",30.2265949,-93.2173758,Lake Charles,United States,done
9080,Ladysmith,"Canada, Vancouver Island","Ladysmith, South Africa",-28.5596713,29.780789,Ladysmith,South Africa,done
3307A,Lake Harbour,Labrador,"Kimmirut, NU X0A, Canada",62.847419,-69.869203,Kimmirut,Canada,done
5598,LAE,Papua New Guinea,"Lae, Papua New Guinea",-6.7155252,146.999905,Lae,Papua New Guinea,done
2641A,Lake Worth Pier,United States,"Lake Worth Pier, Palm Beach, FL 33480, USA",26.6128238,-80.0368609,Palm Beach,United States,done
6894,Laem Sing,Thailand,"Laem Sing District, Chanthaburi, Thailand",12.4724196,102.1289715,,Thailand,done
6056,Lakes Entrance (Inner),Australia East Coast,,,,,,not_found
6854,Laem Ta Chi,Thailand,"8132 Willow St, New Orleans, LA 70118, USA",29.9491835,-90.12904739999999,New Orleans,United States,done
4326,Lakhpat,India West Coast,"Lakhpat, Gujarat 370627, India",23.8144527,68.7691533,Lakhpat,India,done
1249,Laerdalsoyri,Norway,"Lærdalsøyri, Norway",61.09865490000001,7.4815786,Lærdalsøyri,Norway,done
5409,Lamakera,Flores,"Lamakera, Watobuku, Solor Tim., Kabupaten Flores Timur, Nusa Tenggara Tim., Indonesia",-8.435257,123.158365,Lamakera,Indonesia,done
3777,Lamberts Bay,South Africa,"Lambert's Bay, South Africa",-32.0978443,18.3267319,Lambert's Bay,South Africa,done
3135,Lark Harbour,Newfoundland,"Lark Harbour, NL, Canada",49.10195400000001,-58.36446719999999,Lark Harbour,Canada,done
5667A,Lambi Bay,Solomon Islands,,,,,,not_found
641,LARNE,Northern Ireland,"Larne BT40, UK",54.8578003,-5.8236224,Larne,United Kingdom,done
1683,Lamena,France,"Lamena, 33340, France",45.33801,-0.8019759999999999,,France,done
2950,Larry's River,Canada,"Larrys River, NS B0H, Canada",45.221471,-61.377005,Larrys River,Canada,done
409,Lamlash,Scotland,"Lamlash, Isle of Arran KA27, UK",55.5382332,-5.1215712,Lamlash,United Kingdom,done
1295B,Larvick,Norway,,,,,,not_found
6807,Lamotrek,Caroline Islands,"Lamotrek, Federated States of Micronesia",7.483333000000001,146.333333,,Federated States of Micronesia,done
2335,Las Cuevas Bay,Trinidad,"Las Cuevas Bay, Trinidad and Tobago",10.7831505,-61.40123619999999,,Trinidad and Tobago,done
0442A,Lancaster,England,"Lancaster, PA, USA",40.0378755,-76.3055144,Lancaster,United States,done
2467A,Las Mareas,Puerto Rico,"Juay, Panama",8.282638799999999,-81.9643913,Juay,Panama,done
8775,Lancaster Cove,Prince of Wales Island,"Lancaster Cove, Woodbury, MN 55129, USA",44.92098,-92.89417,Woodbury,United States,done
4000,Latham Island,Tanzania,"Latham Island, Tanzania",-6.899999999999999,39.9333333,,Tanzania,done
6225,Lancelin,Australia South Coast,"Lancelin WA 6044, Australia",-31.014,115.33,Lancelin,Australia,done
839,Latravik,Iceland,,,,,,not_found
