ukhoId,ukhoName,ukhoLocation,gmaAddress,gmaLatitude,gmaLongitude,gmaCity,gmaCountry,gmaStatus
6640,Moku O Loe,Hawaiian Islands,,,,,,new
8042,Miyazaki (Honshu),Japan Honshu West Coast,,,,,,new
1230,Molde,Norway,,,,,,new
7829D,Mizushima,Japan Honshu South Coast,,,,,,new
5938,Molle Island,Australia East Coast,,,,,,new
4010,Mkoani,Tanzania,,,,,,new
2050,Moltke Harbour,Antarctica,,,,,,new
4007,Mkokotoni Harbour,Tanzania,,,,,,new
3841,Moma,Mozambique,,,,,,new
1207,Mo I Rana,Norway,,,,,,new
3840,Moma River Bar,Mozambique,,,,,,new
5808A,Moa Island (Banks Island),Australia,,,,,,new
5307,Momo,Sulawesi East Coast,,,,,,new
4961,Moalbual,Philippine Islands,,,,,,new
1829,Monastir,Tunisia,,,,,,new
2608,MOBILE,United States,,,,,,new
8119,Monbetsu,Japan Hokkaido North-East Coast,,,,,,new
2607,Mobile Point,United States,,,,,,new
2874,Moncton,Canada,,,,,,new
3847,Mocambo,Mozambique,,,,,,new
2683A,Money Point,United States,,,,,,new
3860,Mocimboa Da Praia,Mozambique,,,,,,new
5652,Monggo Passage,Solomon Islands,,,,,,new
5515,Modan,Papua,,,,,,new
7468,Monggum P'o,Korea West Coast,,,,,,new
7531A,Modo,Korea West Coast,,,,,,new
4498A,Mongla,Bangladesh,,,,,,new
2824,Monhegan Island,United States,,,,,,new
8090,Mori,Japan Hokkaido East Coast,,,,,,new
6236,Monkey Mia,Australia South Coast,,,,,,new
2755,Moriches Inlet,United States,,,,,,new
3595,Monrovia,Liberia,,,,,,new
1629,Morlaix (Chateau Du Taureau),France,,,,,,new
3060,Mont Louis,Canada,,,,,,new
4377,Mormugao,India West Coast,,,,,,new
2268,Montagne D'argent,French Guiana,,,,,,new
6354,Mornington Island,Australia North Coast,,,,,,new
2756,Montauk,United States,,,,,,new
6798A,Moro Tu,Caroline Islands,,,,,,new
2757,Montauk Point Light,United States,,,,,,new
3906,Morombe,Madagascar,,,,,,new
1790,Monte Carlo,Monaco,,,,,,new
3899,Morondava,Madagascar,,,,,,new
2151,Monte Hermoso,Argentina,,,,,,new
3983,Moroni,Comoro Islands,,,,,,new
9320,Monterey,United States,,,,,,new
7918,Morozaki,Japan Honshu South Coast,,,,,,new
2171,MONTEVIDEO,Uruguay,,,,,,new
5873,Morris Island,Australia East Coast,,,,,,new
1740E,Montijo,Portugal,,,,,,new
2219,Morro De Sao Paulo,Brazil,,,,,,new
242,MONTROSE,Scotland,,,,,,new
3831,Morrubune,Mozambique,,,,,,new
5995,Mooloolaba,Australia East Coast,,,,,,new
8852,Morse Basin,Canada,,,,,,new
4362,Mora (Karanja),India West Coast,,,,,,new
1194,Morsvikbotn,Norway,,,,,,new
6554,Morane Atoll,Tuamoto (Low) Archipelago,,,,,,new
6048,Moruya River Bar,Australia East Coast,,,,,,new
0440B,Morecambe,England,,,,,,new
8514,Morzhovoi Bay,Alaska,,,,,,new
2673A,Morehead City,United States,,,,,,new
1209,Mosjoen,Norway,,,,,,new
2591,Morgans Point,United States,,,,,,new
1299,Moss,Norway,,,,,,new
1639A,Morgat,France,,,,,,new
9319B,Moss Landing,United States,,,,,,new
3789,MOSSEL BAY,South Africa,,,,,,new
4702,Muar,Peninsular Malaysia West Coast,,,,,,new
892,Mosselbukta,Svalbard,,,,,,new
5143,Muara,Brunei,,,,,,new
464,Mostyn Docks,Wales,,,,,,new
5232,Muara Bayur (Outer Bar),Kalimantan,,,,,,new
6455A,Motueka,New Zealand South Island,,,,,,new
5250,Muara Biwan,Kalimantan,,,,,,new
6417,Motuhora Island,New Zealand North Island,,,,,,new
5245,Muara Kassei,Kalimantan,,,,,,new
6454,Motupipi River,New Zealand South Island,,,,,,new
5230,Muara Pegah (Outer Bar),Kalimantan,,,,,,new
3396,Mould Bay,Canadian Arctic,,,,,,new
270,Muckle Skerry,Scotland,,,,,,new
1638A,Moulin Blanc,France,,,,,,new
2101A,Muelle El Turbio,Argentina,,,,,,new
4555,Moulmein,Burma,,,,,,new
2105,Muelle Frigorifico,Argentina,,,,,,new
5914,Mourilyan Harbour,Australia East Coast,,,,,,new
4091,Muhammad Qol,Sudan,,,,,,new
5317,Moutong,Sulawesi East Coast,,,,,,new
6939,Mui Can Gio,Vietnam,,,,,,new
3981,Moutsamoudou,Comoro Islands,,,,,,new
6938,MUI VUNG TAU,Vietnam,,,,,,new
655,Moville,Ireland,,,,,,new
9530,Muisne,Ecuador,,,,,,new
4486,Moyapur,India East Coast,,,,,,new
7576,Mukho,Korea East Coast,,,,,,new
8265,Moyoro Wan,Kuril Islands,,,,,,new
7043,Mulan Tou (Hainan Head),China,,,,,,new
4013,Msuka Bay,Tanzania,,,,,,new
6683,Mulifanua,Samoa Islands,,,,,,new
3980A,Mtiti,Comoro Islands,,,,,,new
688,Mullaghmore,Ireland,,,,,,new
3985,MTWARA BAY,Tanzania,,,,,,new
665,Mulroy Bay Bar,Ireland,,,,,,new
7475,Mu Do,Korea West Coast,,,,,,new
4359,MUMBAI (BOMBAY),India West Coast,,,,,,new
6725,Muanicula,Fiji Islands,,,,,,new
508,Mumbles,Wales,,,,,,new
5961A,Mumford Island,Australia East Coast,,,,,,new
2443,Mustique,Windward Islands,,,,,,new
5648,Munda (Nasa Zonga Island),Solomon Islands,,,,,,new
4249A,Mutarid,Bahrain,,,,,,new
0034A,Mupe Bay,England,,,,,,new
8004,Mutsu-Ogawara,Japan Honshu East Coast,,,,,,new
4038,Muqdisho (Mogadishu),Somalia,,,,,,new
4397,Muttam Point,India West Coast,,,,,,new
888,Murchisonfjorden,Svalbard,,,,,,new
5514A,Muturi Terminal,Papua,,,,,,new
1105,Murmansk,Russia,,,,,,new
7892,Muya-No-Seto,Japan Shikoku North Coast,,,,,,new
8094,Muroran,Japan Hokkaido East Coast,,,,,,new
4026,Mwamba Wa Ziwaiu,Kenya,,,,,,new
1721,Muros,Spain,,,,,,new
4581,Myauk Gaung Island,Burma,,,,,,new
7780,Murotozaki,Japan Shikoku West and South Coasts,,,,,,new
4574,MYEIK (MERGUI),Burma,,,,,,new
7811,Murotsu,Japan Honshu South Coast,,,,,,new
4566,Myinkwa-Aw,Burma,,,,,,new
7860,Murotsu (Awaji Shima),Japan Honshu South Coast,,,,,,new
2668,Myrtle Beach (Springmaid Pier),United States,,,,,,new
2940,Murphy Cove,Canada,,,,,,new
8323,Mys Astronomicheski,Siberia,,,,,,new
3017,Murray Harbour,Canada,,,,,,new
1103,Mys Bazisnyy,Russia,,,,,,new
5790,Murray Islands,Australia,,,,,,new
1085,Mys Bol'shoy Gorodetskiy,Russia,,,,,,new
6399A,Murrays Bay,New Zealand North Island,,,,,,new
1001,Mys Byk,Russia,,,,,,new
4365,Murud-Janjira Harbour,India West Coast,,,,,,new
1053,Mys Chesmenskiy,Russia,,,,,,new
6556,Mururoa,Tuamoto (Low) Archipelago,,,,,,new
910,Mys Flora,Franz Josef Land,,,,,,new
5012,Musa Bay,Philippine Islands,,,,,,new
1054,Mys Glubokiy,Russia,,,,,,new
4370,Musakazi Point,India West Coast,,,,,,new
1039,Mys Insty,Russia,,,,,,new
2800,Muskeget Island,United States,,,,,,new
992,Mys Kamennyy,Russia,,,,,,new
1028,Mys Kanin Nos,Russia,,,,,,new
1102,Mys Velikiy,Russia,,,,,,new
1041,Mys Kerets,Russia,,,,,,new
1037,Mys Voronov,Russia,,,,,,new
990,Mys Kharse,Russia,,,,,,new
1043,Mys Yuzhnyy,Russia,,,,,,new
1033,Mys Konushin,Russia,,,,,,new
1002,Mys Zhelaniya,Russia,,,,,,new
8215,Mys Kril'on (Cape Crillon),Sakhalin East Coast,,,,,,new
6927,Mytho,Vietnam,,,,,,new
8214,Mys Kuznetsova,Sakhalin West Coast,,,,,,new
3731,N'zeto,Angola,,,,,,new
1051,Mys Letniy Orlov,Russia,,,,,,new
6344A,N.W. Crocodile Island,Australia North Coast,,,,,,new
998,Mys Marre-Salya,Russia,,,,,,new
6017,N.W. Solitary Island,Australia East Coast,,,,,,new
1026A,Mys Mikulkin,Russia,,,,,,new
7974,Naarai,Japan Honshu East Coast,,,,,,new
8227,Mys Noho,Sakhalin East Coast,,,,,,new
70,Nab Tower,England,,,,,,new
1084,Mys Orlov-Terskiy Tonkiy,Russia,,,,,,new
7831A,Nabe Shima,Japan Honshu South Coast,,,,,,new
8346,Mys Osypnoy,Siberia,,,,,,new
5476A,NABIRE,Papua,,,,,,new
1069,Mys Pon'goma Navolok,Russia,,,,,,new
6717,Naboulwalu,Fiji Islands,,,,,,new
8241,Mys Popova,Sakhalin East Coast,,,,,,new
6708A,Nabukeru,Fiji Islands,,,,,,new
995,Mys Ragozina,Russia,,,,,,new
3850,NACALA,Mozambique,,,,,,new
1023,Mys Russki Zavorot,Russia,,,,,,new
6719A,Naduri,Fiji Islands,,,,,,new
1007,Mys Seryebryany,Russia,,,,,,new
7938B,Naga Ura,Japan Honshu South Coast,,,,,,new
1070,Mys Solomenny,Russia,,,,,,new
5001,Nagabungan Bay,Philippine Islands,,,,,,new
986,Mys Sopochnaya Karga,Russia,,,,,,new
8524,Nagai Island,Alaska,,,,,,new
8383,Mys Uelen,Siberia,,,,,,new
4447,Nagappattinam,India East Coast,,,,,,new
7666,Nagasaki (Matsugae),Japan Kyushu West Coast,,,,,,new
3751,Namibe,Angola,,,,,,new
7760,Nagashima,Japan Kyushu East Coast,,,,,,new
6802,Namonuito Islands,Caroline Islands,,,,,,new
7907,Nagashima (Honshu S Coast),Japan Honshu South Coast,,,,,,new
1215,Namsos,Norway,,,,,,new
4247,Nagiyah,Qatar,,,,,,new
8943,Namu,Canada,,,,,,new
6406,Nagle Cove,New Zealand North Island,,,,,,new
7190,Nan-Liao Wan,T'ai-Wan,,,,,,new
7916,Nagoya,Japan Honshu South Coast,,,,,,new
7214,Nan-Tai,China,,,,,,new
7716,NAHA,Japan Nansei Shoto,,,,,,new
9085,Nanaimo,"Canada, Vancouver Island",,,,,,new
8818,Naha Bay,Revillagigedo Island,,,,,,new
8044,Nanao,Japan Honshu West Coast,,,,,,new
9224A,Nahcotta,United States,,,,,,new
4621,Nancowry Harbour,Nicobar Islands,,,,,,new
4273,Nahr Umr,Iraq,,,,,,new
7346,Nanhuangcheng Dao,China,,,,,,new
8268,Naibo Wan,Kuril Islands,,,,,,new
7296,Nanjing,China,,,,,,new
6710B,Naigani,Fiji Islands,,,,,,new
7241,Nanjiushan,China,,,,,,new
3231,Nain,Labrador,,,,,,new
9086,Nanoose,"Canada, Vancouver Island",,,,,,new
6714,Nairai Island,Fiji Islands,,,,,,new
3437,Nanortalik,Greenland West Coast,,,,,,new
253,Nairn,Scotland,,,,,,new
7066A,Nanshui,China,,,,,,new
7740,Naka-No-Shima,Japan Nansei Shoto,,,,,,new
1667,Nantes (Chantenay),France,,,,,,new
6724,Nakama Creek,Fiji Islands,,,,,,new
2799,Nantucket,United States,,,,,,new
7977,Nakaminato,Japan Honshu East Coast,,,,,,new
6710A,Nanukuloa,Fiji Islands,,,,,,new
4286,Nakhilu,Iran,,,,,,new
8040,Naoetsu,Japan Honshu West Coast,,,,,,new
6735A,Namalata Bay,Fiji Islands,,,,,,new
7056,NAOZHOU DAO,China,,,,,,new
7450,Nap Do,Korea West Coast,,,,,,new
6722,Natewa,Fiji Islands,,,,,,new
6432,Napier,New Zealand North Island,,,,,,new
9367,National City,United States,,,,,,new
2623A,Naples,United States,,,,,,new
0336A,Nato Jetty,Scotland,,,,,,new
1855,NAPOLI (NAPLES),Italy,,,,,,new
6764,Nauru,Kiribati,,,,,,new
6624,Napoopoo (Napupu),Hawaiian Islands,,,,,,new
2609A,Navarre Beach,United States,,,,,,new
1244,Nara,Norway,,,,,,new
6724B,Navatu Island,Fiji Islands,,,,,,new
4509,Narayanganj,Bangladesh,,,,,,new
6719,Navidamu,Fiji Islands,,,,,,new
2331,Nariva River (Cocal),Trinidad,,,,,,new
4329,Navinal Point (Mundra),India West Coast,,,,,,new
520,Narlwood Rocks,England,,,,,,new
4331,Navlakhi,India West Coast,,,,,,new
7550,Narodo,Korea West Coast,,,,,,new
4341,Nawabandar,India West Coast,,,,,,new
6733,Naroi,Fiji Islands,,,,,,new
6642,Nawiliwili,Hawaiian Islands,,,,,,new
3434B,Narsaq,Greenland West Coast,,,,,,new
8202,Nayoshi,Sakhalin West Coast,,,,,,new
9072,Narvaez Bay,"Canada, Vancouver Island",,,,,,new
8472,Nazan Bay,Aleutian Islands,,,,,,new
1188,NARVIK,Norway,,,,,,new
1738,Nazare,Portugal,,,,,,new
7815,Nasake Shima,Japan Honshu South Coast,,,,,,new
7733,Naze,Japan Nansei Shoto,,,,,,new
5077,Nasipit Harbour,Philippine Islands,,,,,,new
5713,Ndendo Island,Santa Cruz Islands,,,,,,new
9032,Nasparti Inlet,"Canada, Vancouver Island",,,,,,new
4250D,Ne Fasht Al Adhm,Bahrain,,,,,,new
2553,Nassau,Bahama Islands,,,,,,new
4562A,Ne Of North Ledge,Burma,,,,,,new
4825,Natal,Sumatera South West Coast,,,,,,new
9210,Neah Bay,United States,,,,,,new
3110,Natashquan,Canada,,,,,,new
7939,Negishi,Japan Honshu South Coast,,,,,,new
3036,Neguac,Canada,,,,,,new
4385,New Mangalore,India West Coast,,,,,,new
6671,Neiafu,Tonga Islands,,,,,,new
4211B,NEW MUSAFFAH CHANNEL (INNER),United Arab Emirates,,,,,,new
2034A,Neko Harbour,Antarctica,,,,,,new
4211A,NEW MUSAFFAH CHANNEL (OUTER),United Arab Emirates,,,,,,new
6458,Nelson,New Zealand South Island,,,,,,new
2602A,New Orleans,United States,,,,,,new
6029,Nelson Bay,Australia East Coast,,,,,,new
488,New Quay,Wales,,,,,,new
8111,Nemuro,Japan Hokkaido East Coast,,,,,,new
6505,New River Entrance,New Zealand South Island,,,,,,new
1480,Nes,Netherlands,,,,,,new
2673,New River Inlet,United States,,,,,,new
856,Nes Farm,Iceland,,,,,,new
763,New Ross,Ireland,,,,,,new
1206,Nesna,Norway,,,,,,new
9138,New Westminster,Canada,,,,,,new
9238,Nestucca Bay Entrance,United States,,,,,,new
2732C,Newbold,United States,,,,,,new
1467,Neuharlingersiel,Germany,,,,,,new
0236A,Newburgh,Scotland,,,,,,new
3095,Neuville,Canada,,,,,,new
2813,Newburyport,United States,,,,,,new
1294,Nevlunghavn,Norway,,,,,,new
6332,Newby Shoal,Australia North Coast,,,,,,new
2287,New Amsterdam,Guyana,,,,,,new
6031,NEWCASTLE,Australia East Coast,,,,,,new
2786,New Bedford,United States,,,,,,new
630,Newcastle (N.Ireland),Northern Ireland,,,,,,new
3657,New Calabar River Bar,Nigeria,,,,,,new
203,Newcastle-Upon-Tyne,England,,,,,,new
2773,NEW HAVEN HARBOUR,United States,,,,,,new
83,NEWHAVEN,England,,,,,,new
0109D,New Hythe,England,,,,,,new
2498A,Newlands Barcadere,Cayman Islands,,,,,,new
2079,New Island,Falkland Islands,,,,,,new
3174,Newman Sound,Newfoundland,,,,,,new
2776,New London,United States,,,,,,new
515,Newport,Wales,,,,,,new
0060B,Newport (Isle Of Wight),England,,,,,,new
8037,Niigata (Nishi Ku),Japan Honshu West Coast,,,,,,new
2781,Newport (Rhode Island),United States,,,,,,new
7878,Niihama,Japan Shikoku North Coast,,,,,,new
9241,Newport (Yaquina River),United States,,,,,,new
8573,Nikiski,Alaska,,,,,,new
9357,Newport Beach,United States,,,,,,new
8347,Nikolskoye,Siberia,,,,,,new
546,NEWQUAY,England,,,,,,new
5638,Nikomaroro,Solomon Islands,,,,,,new
0628A,Newry (Victoria Lock),Northern Ireland,,,,,,new
4970,Nin Bay,Philippine Islands,,,,,,new
497,Neyland,Wales,,,,,,new
7258,Ningbo Gang,China,,,,,,new
8033A,Nezugaseki,Japan Honshu West Coast,,,,,,new
7788A,Nishi-Oita,Japan Kyushu North Coast,,,,,,new
6821,Ngesebus,Palau Islands,,,,,,new
7799A,Nishikaigan,Japan Kyushu North Coast,,,,,,new
6816,Ngulu Islet,Caroline Islands,,,,,,new
7745,Nishinoomote,Japan Nansei Shoto,,,,,,new
6942,Nha Be Point,Vietnam,,,,,,new
4166,Nishtun,Republic of Yemen,,,,,,new
6960,Nha Trang,Vietnam,,,,,,new
8681,Nismeni Cove,Baranof Island,,,,,,new
1789,Nice,France,,,,,,new
1973,Nisos Astipalaia,Grecian Archipelago,,,,,,new
2284,Nickerie River,Suriname,,,,,,new
1974,Nisos Kos,Grecian Archipelago,,,,,,new
2279A,Nieuw Amsterdam,Suriname,,,,,,new
1972,Nisos Leros,Grecian Archipelago,,,,,,new
1475C,Nieuwe Statenzijl,Netherlands,,,,,,new
1975,Nisos Symi,Grecian Archipelago,,,,,,new
1565,Nieuwpoort,Belgium,,,,,,new
7170,Niu-Kung Wan,China,,,,,,new
6322,Night Cliff,Australia North Coast,,,,,,new
6604,Niue Island,Cook Islands South,,,,,,new
5871,Night Island,Australia East Coast,,,,,,new
4456,Nizampatam,India East Coast,,,,,,new
7904,Nigishima,Japan Honshu South Coast,,,,,,new
7079,Nizhou Tou,China,,,,,,new
7985A,Nobiru Wan,Japan Honshu East Coast,,,,,,new
4510,Norman's Point,Bangladesh,,,,,,new
8208,Noda,Sakhalin West Coast,,,,,,new
5878,Normanby River,Australia East Coast,,,,,,new
7859A,Nojima-Ezaki,Japan Honshu South Coast,,,,,,new
5728,Norsup Bay,Vanuatu,,,,,,new
7548,NOKDONG,Korea West Coast,,,,,,new
2065A,North Arm,Falkland Islands,,,,,,new
8393,Nome,Alaska,,,,,,new
6752,North Beru,Kiribati,,,,,,new
6798,Nomoi Islands,Caroline Islands,,,,,,new
4917,North Danger Reef,Central China Sea Reefs,,,,,,new
6664,Nomuka,Tonga Islands,,,,,,new
5889B,North Direction Island,Australia East Coast,,,,,,new
6800A,Nomuuin To,Caroline Islands,,,,,,new
0122A,North Fambridge,England,,,,,,new
6645,Nonopapa,Hawaiian Islands,,,,,,new
8567,North Foreland,Alaska,,,,,,new
6755,Nonouti,Kiribati,,,,,,new
6341,North Goulburn Island,Australia North Coast,,,,,,new
1493,Noordwinning (Platform K13-A),Netherlands,,,,,,new
2849,North Head,Canada,,,,,,new
5994,Noosa Head,Australia East Coast,,,,,,new
4408,North Huvadhu,Maldive Islands,,,,,,new
1470,Norddeich Hafen,Germany,,,,,,new
6230A,North Island,Australia South Coast,,,,,,new
1452,Nordenham,Germany,,,,,,new
6245,North Muiron Island,Australia North Coast,,,,,,new
1469,Norderney (Riffgat),Germany,,,,,,new
6318,North Peron Island,Australia North Coast,,,,,,new
861,Nordfjordhur (Nes),Iceland,,,,,,new
9306A,"North Point, Pier 41",United States,,,,,,new
784,Nordskali,Faeroe Islands,,,,,,new
6251,North Sandy Island,Australia North Coast,,,,,,new
1429,"Nordstrand, Strucklahnungshorn",Germany,,,,,,new
9270,North Spit,United States,,,,,,new
5770,Norfolk Island,Australia,,,,,,new
3419,North Star Bay,Greenland West Coast,,,,,,new
1262,Norheimsund,Norway,,,,,,new
207,North Sunderland (Northumberland),England,,,,,,new
2969,North Sydney,Canada,,,,,,new
8206,Notsu Misaki,Sakhalin West Coast,,,,,,new
6250A,North West Island,Australia North Coast,,,,,,new
8041,Nou,Japan Honshu West Coast,,,,,,new
2074,North West Islands,Falkland Islands,,,,,,new
3529,Nouadhibou,Mauritania,,,,,,new
3220A,North West River,Labrador,,,,,,new
3532,Nouakchott,Mauritania,,,,,,new
112,NORTH WOOLWICH,England,,,,,,new
5759,Noumea,New Caledonia,,,,,,new
0068A,Northney,England,,,,,,new
2213,Nova Vicosa,Brazil,,,,,,new
3328,Northumberland Sound,Canadian Arctic,,,,,,new
7322,Nu Dao,China,,,,,,new
2751,Norton Point,United States,,,,,,new
5586,Nuakata Island,Louisiade Archipelago,,,,,,new
6241,Norwegian Bay,Australia South Coast,,,,,,new
2168,Nueva Palmira,Uruguay,,,,,,new
8026,Noshiro,Japan Honshu West Coast,,,,,,new
2517,Nuevitas,Cuba,,,,,,new
3907,Nosy Andrahombava,Madagascar,,,,,,new
6500,Nugget Point,New Zealand South Island,,,,,,new
3903,Nosy Andriamitaroka,Madagascar,,,,,,new
5669,Nughu Island,Solomon Islands,,,,,,new
3902,Nosy Andriangory,Madagascar,,,,,,new
8583,Nuka Passage,Alaska,,,,,,new
3909,Nosy Hao,Madagascar,,,,,,new
6660,Nuku'alofa,Tonga Islands,,,,,,new
3876,Nosy Lava,Madagascar,,,,,,new
2541,Nurse Channel,Bahama Islands,,,,,,new
3879,Nosy Longany,Madagascar,,,,,,new
0898A,Ny-Alesund,Svalbard,,,,,,new
3884,Nosy Makamby,Madagascar,,,,,,new
3447A,Nyhavn,Greenland East Coast,,,,,,new
3895,Nosy Maroantaly,Madagascar,,,,,,new
7835A,Nyube,Japan Honshu South Coast,,,,,,new
3868,Nosy Mitsio,Madagascar,,,,,,new
7874,O Shima,Japan Shikoku North Coast,,,,,,new
7768,Noto,Japan Shikoku West and South Coasts,,,,,,new
7969,O Shima (Habu),Japan Nanpo Shoto,,,,,,new
7968,O Shima (Okada),Japan Nanpo Shoto,,,,,,new
7986A,Oginohama,Japan Honshu East Coast,,,,,,new
9066,Oak Bay,"Canada, Vancouver Island",,,,,,new
7659,Ogushi,Japan Kyushu West Coast,,,,,,new
9306,Oakland (Grove Street),United States,,,,,,new
8009,Ohata,Japan Honshu East Coast,,,,,,new
6494,Oamaru,New Zealand South Island,,,,,,new
9336,Oil Platform Harvest,United States,,,,,,new
8051,Obama,Japan Honshu West Coast,,,,,,new
7788,Oita (Tsurusaki),Japan Kyushu North Coast,,,,,,new
372,OBAN,Scotland,,,,,,new
6521,Okarito,New Zealand South Island,,,,,,new
7812,Obatake,Japan Honshu South Coast,,,,,,new
4335,OKHA,India West Coast,,,,,,new
4070,Obock,Djibouti,,,,,,new
7801A,Oki (Kukinami),Japan Kyushu North Coast,,,,,,new
2724,Ocean City,United States,,,,,,new
7814,Oki-Kamuro Shima,Japan Honshu South Coast,,,,,,new
2724A,Ocean City Inlet,United States,,,,,,new
7850,Oki-No-Shima,Japan Honshu South Coast,,,,,,new
8939,Ocean Falls,Canada,,,,,,new
7819A,Okimicho-Mino,Japan Honshu South Coast,,,,,,new
8108,Ochiishi,Japan Hokkaido East Coast,,,,,,new
6478,Okiwa Bay,New Zealand South Island,,,,,,new
2674A,Ocracoke Island,United States,,,,,,new
1179,Oksnes,Norway,,,,,,new
1961,Odessa,Ukraine,,,,,,new
6479A,Okukari Bay,New Zealand South Island,,,,,,new
4275,Odin Point,Iraq,,,,,,new
848,Olafsfjordhur,Iceland,,,,,,new
7750,Odomari,Japan Kyushu East Coast,,,,,,new
0825A,Olafsvik,Iceland,,,,,,new
7992,Ofunato,Japan Honshu East Coast,,,,,,new
1800A,Olbia,Sardinia,,,,,,new
8036A,Ogi,Japan Honshu West Coast,,,,,,new
2681,Old Point Comfort,United States,,,,,,new
7886,Ogi Shima,Japan Shikoku North Coast,,,,,,new
2621A,Old Port Tampa,United States,,,,,,new
3643,Ogidigbe,Nigeria,,,,,,new
2409,Old Providence,Nicaragua,,,,,,new
1239,Olden,Norway,,,,,,new
1056,Onega,Russia,,,,,,new
4808,Olee Iheue,Sumatera North East Coast,,,,,,new
6375,Onehunga,New Zealand North Island,,,,,,new
1269,Olen,Norway,,,,,,new
7917,Onizaki,Japan Honshu South Coast,,,,,,new
8548,Olga Bay,Alaska,,,,,,new
7818,Ono Seto,Japan Honshu South Coast,,,,,,new
8801,Olive Cove,Prince of Wales Island,,,,,,new
7806,Onoda,Japan Honshu South Coast,,,,,,new
4988,Olongapo,Philippine Islands,,,,,,new
7828A,Onomichi,Japan Honshu South Coast,,,,,,new
9180,Olympia,United States,,,,,,new
6247,Onslow (Beadon Point),Australia North Coast,,,,,,new
8011,Oma,Japan Honshu East Coast,,,,,,new
1484,Oost Vlieland,Netherlands,,,,,,new
7926,Omaezaki,Japan Honshu South Coast,,,,,,new
1564,OOSTENDE,Belgium,,,,,,new
6388A,Omaia Island,New Zealand North Island,,,,,,new
3666,Opobo River Entrance (Sandy Point),Nigeria,,,,,,new
5549,Omati,Papua New Guinea,,,,,,new
6381,Opononi,New Zealand North Island,,,,,,new
8014,Ominato,Japan Honshu East Coast,,,,,,new
1735,Oporto (Porto),Portugal,,,,,,new
1601,Omonville,France,,,,,,new
6391A,Opua,New Zealand North Island,,,,,,new
8121,Omu,Japan Hokkaido North-East Coast,,,,,,new
6451,Opunake Bay,New Zealand North Island,,,,,,new
7660,Omura,Japan Kyushu West Coast,,,,,,new
2491,Oracabessa,Jamaica,,,,,,new
7988,Onagawa,Japan Honshu East Coast,,,,,,new
2592B,Orange,United States,,,,,,new
7980,Onahama,Japan Honshu East Coast,,,,,,new
3196,Orange Bay,Newfoundland,,,,,,new
6802A,Onari To,Caroline Islands,,,,,,new
9977,ORANGE BAY (CAPE HORN),Chile,,,,,,new
7821,Ondo-No-Seto,Japan Honshu South Coast,,,,,,new
2372,Oranjestad,Aruba,,,,,,new
5973A,One Tree Island,Australia East Coast,,,,,,new
2676,Oregon Inlet Marina,United States,,,,,,new
136,Orford Haven Bar,England,,,,,,new
1059,Ostrov Berezhnoy Borshovets,Russia,,,,,,new
137,Orford Ness,England,,,,,,new
1017,Ostrov Dolgiy,Russia,,,,,,new
0136A,Orford Quay,England,,,,,,new
8283,Ostrov Kharimkotan,Kuril Islands,,,,,,new
4319,Ormara,Pakistan,,,,,,new
1055,Ostrov Kiy,Russia,,,,,,new
5595A,Oro Bay,Papua New Guinea,,,,,,new
1062,Ostrov Konev,Russia,,,,,,new
6797,Oroluk Island,Caroline Islands,,,,,,new
1027,Ostrov Korga,Russia,,,,,,new
379,Orsay,Scotland,,,,,,new
1058,Ostrov Mal Korepalka,Russia,,,,,,new
1888,Ortona,Italy,,,,,,new
1061,Ostrov Molchanov,Russia,,,,,,new
7755,Oryuzako,Japan Kyushu East Coast,,,,,,new
8213,Ostrov Monneron (Mys Hinode),Sakhalin West Coast,,,,,,new
1260A,Os,Norway,,,,,,new
1036,Ostrov Morzhovets,Russia,,,,,,new
7847,Osaka,Japan Honshu South Coast,,,,,,new
987,Ostrov Nasonovskiy,Russia,,,,,,new
5961,Osborn Islet,Australia East Coast,,,,,,new
1057,Ostrov Paskanets,Russia,,,,,,new
1298,Oscarsborg,Norway,,,,,,new
8257,Ostrov Polonskogo,Kuril Islands,,,,,,new
0123A,Osea Island,England,,,,,,new
8258,Ostrov Shpanberga,Kuril Islands,,,,,,new
8128,Oshidomari,Japan Hokkaido West Coast,,,,,,new
1014,Ostrov Sokoliy,Russia,,,,,,new
7615,Oshika Wan,Japan,,,,,,new
1082,Ostrov Sosnovets,Russia,,,,,,new
8137,Oshoro,Japan Hokkaido West Coast,,,,,,new
1073,Ostrov Sryedniy Guba Keret,Russia,,,,,,new
1300,OSLO,Norway,,,,,,new
1060,Ostrov Sumostrov,Russia,,,,,,new
1438B,Osteriff,Germany,,,,,,new
8255,Ostrov Tanfil'eva,Kuril Islands,,,,,,new
1064,Ostrov Anzerskiy,Russia,,,,,,new
8239,Ostrov Tyuleniy,Sakhalin East Coast,,,,,,new
1021,Ostrov Varandyey,Russia,,,,,,new
289,Out Skerries,Scotland,,,,,,new
1083,Ostrov Veshnyak,Russia,,,,,,new
163,Outer Westmark Knock,England,,,,,,new
1101,OSTROV YEKATERININSKIY,Russia,,,,,,new
2847,Outer Wood Island,Canada,,,,,,new
1066,Ostrov Yuzhnyy Rombak,Russia,,,,,,new
7905,Owase,Japan Honshu South Coast,,,,,,new
1050,Ostrov Zhizhginskiy,Russia,,,,,,new
9009,Owen Bay,Canada,,,,,,new
